GPS_week,GPS_tow,Latitude(deg),Longitude(deg),Altitude(m)
2175,40181.000,22.31712882,114.16910079,5.000
2175,40182.000,22.31712895,114.16910059,5.000
2175,40183.000,22.31731229,114.16910005,5.000
2175,40184.000,22.31712900,114.16910058,5.000
2175,40185.000,22.31714955,114.16910018,5.000
2175,40186.000,22.31714996,114.16910244,5.000
2175,40187.000,22.31718924,114.16910034,5.000
2175,40188.000,22.31718975,114.16910115,5.000
2175,40189.000,22.31712897,114.16910306,5.000
2175,40190.000,22.31712892,114.16910306,5.000
2175,40191.000,22.31736446,114.16902967,5.000
2175,40192.000,22.31740357,114.16923114,5.000
2175,40193.000,22.31739294,114.16904379,5.000
2175,40194.000,22.31736768,114.16904331,5.000
2175,40195.000,22.31735268,114.16904584,5.000
2175,40196.000,22.31757875,114.16905098,5.000
2175,40197.000,22.31736646,114.16913317,5.000
2175,40198.000,22.31736439,114.16913066,5.000
2175,40199.000,22.31738794,114.16909294,5.000
2175,40200.000,22.31739720,114.16909119,5.000
2175,40201.000,22.31733989,114.16908276,5.000
2175,40202.000,22.31735945,114.16908058,5.000
2175,40203.000,22.31743384,114.16905381,5.000
2175,40204.000,22.31735330,114.16908520,5.000
2175,40205.000,22.31735319,114.16909472,5.000
2175,40206.000,22.31729709,114.16909054,5.000
2175,40207.000,22.31738557,114.16909412,5.000
2175,40208.000,22.31738109,114.16909379,5.000
2175,40209.000,22.31737930,114.16909150,5.000
2175,40210.000,22.31736829,114.16907966,5.000
2175,40211.000,22.31730643,114.16909800,5.000
2175,40212.000,22.31735666,114.16909645,5.000
2175,40213.000,22.31738342,114.16909526,5.000
2175,40214.000,22.31738342,114.16909520,5.000
2175,40215.000,22.31734817,114.16909176,5.000
2175,40216.000,22.31734818,114.16909176,5.000
2175,40217.000,22.31734387,114.16909143,5.000
2175,40218.000,22.31719485,114.16910323,5.000
2175,40219.000,22.31716077,114.16909965,5.000
2175,40220.000,22.31712619,114.16910118,5.000
2175,40221.000,22.31733248,114.16906293,5.000
2175,40222.000,22.31721037,114.16909668,5.000
2175,40223.000,22.31735548,114.16909051,5.000
2175,40224.000,22.31739902,114.16909487,5.000
2175,40225.000,22.31715905,114.16909906,5.000
2175,40226.000,22.31752359,114.16904362,5.000
2175,40227.000,22.31751460,114.16905004,5.000
2175,40228.000,22.31739900,114.16909491,5.000
2175,40229.000,22.31753692,114.16904466,5.000
2175,40230.000,22.31752089,114.16904497,5.000
2175,40231.000,22.31717252,114.16909745,5.000
2175,40232.000,22.31720136,114.16909822,5.000
2175,40233.000,22.31715905,114.16909906,5.000
2175,40234.000,22.31714525,114.16909695,5.000
2175,40235.000,22.31720024,114.16909935,5.000
2175,40236.000,22.31717493,114.16909860,5.000
2175,40237.000,22.31731553,114.16909202,5.000
2175,40238.000,22.31727835,114.16908522,5.000
2175,40239.000,22.31728124,114.16908825,5.000
2175,40240.000,22.31727836,114.16908522,5.000
2175,40241.000,22.31719118,114.16909128,5.000
2175,40242.000,22.31719001,114.16909244,5.000
2175,40243.000,22.31726646,114.16908659,5.000
2175,40244.000,22.31726766,114.16908480,5.000
2175,40245.000,22.31729368,114.16908535,5.000
2175,40246.000,22.31729547,114.16908782,5.000
2175,40247.000,22.31729546,114.16908784,5.000
2175,40248.000,22.31731563,114.16908947,5.000
2175,40249.000,22.31737723,114.16909543,5.000
2175,40250.000,22.31737883,114.16909517,5.000
2175,40251.000,22.31735088,114.16909447,5.000
2175,40252.000,22.31735365,114.16909544,5.000
2175,40253.000,22.31725742,114.16908442,5.000
2175,40254.000,22.31726760,114.16908468,5.000
2175,40255.000,22.31730843,114.16909072,5.000
2175,40256.000,22.31731038,114.16908965,5.000
2175,40257.000,22.31731087,114.16908923,5.000
2175,40258.000,22.31731062,114.16908908,5.000
2175,40259.000,22.31730563,114.16908935,5.000
2175,40260.000,22.31735366,114.16909547,5.000
2175,40261.000,22.31713868,114.16909561,5.000
2175,40262.000,22.31730469,114.16908125,5.000
2175,40263.000,22.31719101,114.16909129,5.000
2175,40264.000,22.31713856,114.16909556,5.000
2175,40265.000,22.31727354,114.16908228,5.000
2175,40266.000,22.31727189,114.16908133,5.000
2175,40267.000,22.31731494,114.16909036,5.000
2175,40268.000,22.31741109,114.16909592,5.000
2175,40269.000,22.31748053,114.16906629,5.000
2175,40270.000,22.31736759,114.16907971,5.000
2175,40271.000,22.31747121,114.16907291,5.000
2175,40272.000,22.31718996,114.16909243,5.000
2175,40273.000,22.31719119,114.16909139,5.000
2175,40274.000,22.31728399,114.16908633,5.000
2175,40275.000,22.31731698,114.16907459,5.000
2175,40276.000,22.31748561,114.16906420,5.000
2175,40277.000,22.31737880,114.16909521,5.000
2175,40278.000,22.31731258,114.16908787,5.000
2175,40279.000,22.31731360,114.16908488,5.000
2175,40280.000,22.31733895,114.16907456,5.000
2175,40281.000,22.31731166,114.16907886,5.000
2175,40282.000,22.31731167,114.16907886,5.000
2175,40283.000,22.31745767,114.16904758,5.000
2175,40284.000,22.31734983,114.16906678,5.000
2175,40285.000,22.31733875,114.16906804,5.000
2175,40286.000,22.31739006,114.16905634,5.000
2175,40287.000,22.31746465,114.16904689,5.000
2175,40288.000,22.31758216,114.16902975,5.000
2175,40289.000,22.31755223,114.16903660,5.000
2175,40290.000,22.31737126,114.16907566,5.000
2175,40291.000,22.31733269,114.16907653,5.000
2175,40292.000,22.31733272,114.16907651,5.000
2175,40293.000,22.31732036,114.16907752,5.000
2175,40294.000,22.31736818,114.16908848,5.000
2175,40295.000,22.31736635,114.16907852,5.000
2175,40296.000,22.31750684,114.16906827,5.000
2175,40297.000,22.31745893,114.16908418,5.000
2175,40298.000,22.31740025,114.16909412,5.000
2175,40299.000,22.31736782,114.16909788,5.000
2175,40300.000,22.31740621,114.16909563,5.000
2175,40301.000,22.31746464,114.16908312,5.000
2175,40302.000,22.31740520,114.16909320,5.000
2175,40303.000,22.31740518,114.16909314,5.000
2175,40304.000,22.31742165,114.16909221,5.000
2175,40305.000,22.31740520,114.16909323,5.000
2175,40306.000,22.31740622,114.16909562,5.000
2175,40307.000,22.31740580,114.16909510,5.000
2175,40308.000,22.31746142,114.16908408,5.000
2175,40309.000,22.31738246,114.16909520,5.000
2175,40310.000,22.31738248,114.16909519,5.000
2175,40311.000,22.31746131,114.16908396,5.000
2175,40312.000,22.31746641,114.16908337,5.000
2175,40313.000,22.31737414,114.16909743,5.000
2175,40314.000,22.31743961,114.16908933,5.000
2175,40315.000,22.31746182,114.16908441,5.000
2175,40316.000,22.31746642,114.16908307,5.000
2175,40317.000,22.31746122,114.16908395,5.000
2175,40318.000,22.31746891,114.16908258,5.000
2175,40319.000,22.31745957,114.16907827,5.000
2175,40320.000,22.31745975,114.16907827,5.000
2175,40321.000,22.31746574,114.16907669,5.000
2175,40322.000,22.31746997,114.16908284,5.000
2175,40323.000,22.31746834,114.16908177,5.000
2175,40324.000,22.31735491,114.16908872,5.000
2175,40325.000,22.31745549,114.16905026,5.000
2175,40326.000,22.31744656,114.16908050,5.000
2175,40327.000,22.31740112,114.16907539,5.000
2175,40328.000,22.31740111,114.16907539,5.000
2175,40329.000,22.31740924,114.16907341,5.000
2175,40330.000,22.31740380,114.16907499,5.000
2175,40331.000,22.31736375,114.16907897,5.000
2175,40332.000,22.31734691,114.16907487,5.000
2175,40333.000,22.31734549,114.16908058,5.000
2175,40334.000,22.31736805,114.16909517,5.000
2175,40335.000,22.31737828,114.16907944,5.000
2175,40336.000,22.31736317,114.16908026,5.000
2175,40337.000,22.31735599,114.16907528,5.000
2175,40338.000,22.31742205,114.16908040,5.000
2175,40339.000,22.31745937,114.16905317,5.000
2175,40340.000,22.31745951,114.16905284,5.000
2175,40341.000,22.31745951,114.16905284,5.000
2175,40342.000,22.31745964,114.16905278,5.000
2175,40343.000,22.31745934,114.16905321,5.000
2175,40344.000,22.31745962,114.16905280,5.000
2175,40345.000,22.31738281,114.16907933,5.000
2175,40346.000,22.31738281,114.16907933,5.000
2175,40347.000,22.31738280,114.16907933,5.000
2175,40348.000,22.31736574,114.16907833,5.000
2175,40349.000,22.31739189,114.16907709,5.000
2175,40350.000,22.31739822,114.16907700,5.000
2175,40351.000,22.31740773,114.16907561,5.000
2175,40352.000,22.31739822,114.16907700,5.000
2175,40353.000,22.31739821,114.16907701,5.000
2175,40354.000,22.31736924,114.16908103,5.000
2175,40355.000,22.31746718,114.16908046,5.000
2175,40356.000,22.31734949,114.16907759,5.000
2175,40357.000,22.31734949,114.16907759,5.000
2175,40358.000,22.31736923,114.16908103,5.000
2175,40359.000,22.31736925,114.16908103,5.000
2175,40360.000,22.31736925,114.16908103,5.000
2175,40361.000,22.31736926,114.16908103,5.000
2175,40362.000,22.31752552,114.16904779,5.000
2175,40363.000,22.31752995,114.16904229,5.000
2175,40364.000,22.31753935,114.16904063,5.000
2175,40365.000,22.31753771,114.16903846,5.000
2175,40366.000,22.31753175,114.16903938,5.000
2175,40367.000,22.31753149,114.16903977,5.000
2175,40368.000,22.31753929,114.16904003,5.000
2175,40369.000,22.31751434,114.16904453,5.000
2175,40370.000,22.31750542,114.16904411,5.000
2175,40371.000,22.31751189,114.16904196,5.000
2175,40372.000,22.31752988,114.16903878,5.000
2175,40373.000,22.31751710,114.16904224,5.000
2175,40374.000,22.31752017,114.16904333,5.000
2175,40375.000,22.31753922,114.16903792,5.000
2175,40376.000,22.31753131,114.16903642,5.000
2175,40377.000,22.31750903,114.16904484,5.000
2175,40378.000,22.31750571,114.16904558,5.000
2175,40379.000,22.31742167,114.16910112,5.000
2175,40380.000,22.31766325,114.16968440,5.000
2175,40381.000,22.31761532,114.16972835,5.000
2175,40382.000,22.31766760,114.16970140,5.000
2175,40383.000,22.31767334,114.16968599,5.000
2175,40384.000,22.31767635,114.16968027,5.000
2175,40385.000,22.31766418,114.16969764,5.000
2175,40386.000,22.31767378,114.16969027,5.000
2175,40387.000,22.31767582,114.16968182,5.000
2175,40388.000,22.31746518,114.16979158,5.000
2175,40389.000,22.31767614,114.16968412,5.000
2175,40390.000,22.31767420,114.16969216,5.000
2175,40391.000,22.31766918,114.16970128,5.000
2175,40392.000,22.31770821,114.16964444,5.000
2175,40393.000,22.31768816,114.16969409,5.000
2175,40394.000,22.31768790,114.16969790,5.000
2175,40395.000,22.31769384,114.16971684,5.000
2175,40396.000,22.31767057,114.16968609,5.000
2175,40397.000,22.31768770,114.16971985,5.000
2175,40398.000,22.31764845,114.16970530,5.000
2175,40399.000,22.31766959,114.16969145,5.000
2175,40400.000,22.31770170,114.16964223,5.000
2175,40401.000,22.31770170,114.16964223,5.000
2175,40402.000,22.31763108,114.16971730,5.000
2175,40403.000,22.31763109,114.16971728,5.000
2175,40404.000,22.31762240,114.16971981,5.000
2175,40405.000,22.31761819,114.16970909,5.000
2175,40406.000,22.31755617,114.16903667,5.000
2175,40407.000,22.31774629,114.16898018,5.000
2175,40408.000,22.31774629,114.16898013,5.000
2175,40409.000,22.31774629,114.16898013,5.000
2175,40410.000,22.31774634,114.16898004,5.000
2175,40411.000,22.31772996,114.16899716,5.000
2175,40412.000,22.31771760,114.16900325,5.000
2175,40413.000,22.31773852,114.16898189,5.000
2175,40414.000,22.31773858,114.16898200,5.000
2175,40415.000,22.31773601,114.16898211,5.000
2175,40416.000,22.31772530,114.16898622,5.000
2175,40417.000,22.31759978,114.16903326,5.000
2175,40418.000,22.31753409,114.16904204,5.000
2175,40419.000,22.31751363,114.16904933,5.000
2175,40420.000,22.31746395,114.16906998,5.000
2175,40421.000,22.31744091,114.16908118,5.000
2175,40422.000,22.31744084,114.16907472,5.000
2175,40423.000,22.31744091,114.16908119,5.000
2175,40424.000,22.31744066,114.16908006,5.000
2175,40425.000,22.31744095,114.16908126,5.000
2175,40426.000,22.31744092,114.16908128,5.000
2175,40427.000,22.31744092,114.16908118,5.000
2175,40428.000,22.31744093,114.16908126,5.000
2175,40429.000,22.31744094,114.16908126,5.000
2175,40430.000,22.31740411,114.16909205,5.000
2175,40431.000,22.31740646,114.16909039,5.000
2175,40432.000,22.31743557,114.16907666,5.000
2175,40433.000,22.31745061,114.16903808,5.000
2175,40434.000,22.31735112,114.16904302,5.000
2175,40435.000,22.31739629,114.16903891,5.000
2175,40436.000,22.31751724,114.16903759,5.000
2175,40437.000,22.31742394,114.16908333,5.000
2175,40438.000,22.31750634,114.16906078,5.000
2175,40439.000,22.31742501,114.16908034,5.000
2175,40440.000,22.31737993,114.16909115,5.000
2175,40441.000,22.31737337,114.16909602,5.000
2175,40442.000,22.31761145,114.16971108,5.000
2175,40443.000,22.31761107,114.16971382,5.000
2175,40444.000,22.31761177,114.16971010,5.000
2175,40445.000,22.31736597,114.16909675,5.000
2175,40446.000,22.31736604,114.16909668,5.000
2175,40447.000,22.31735345,114.16908891,5.000
2175,40448.000,22.31742440,114.16908631,5.000
2175,40449.000,22.31738864,114.16908735,5.000
2175,40450.000,22.31736702,114.16908842,5.000
2175,40451.000,22.31736271,114.16909098,5.000
2175,40452.000,22.31738930,114.16909022,5.000
2175,40453.000,22.31751835,114.16903433,5.000
2175,40454.000,22.31754325,114.16904658,5.000
2175,40455.000,22.31751694,114.16903895,5.000
2175,40456.000,22.31752767,114.16903250,5.000
2175,40457.000,22.31752766,114.16903285,5.000
2175,40458.000,22.31752767,114.16903251,5.000
2175,40459.000,22.31752766,114.16903284,5.000
2175,40460.000,22.31754635,114.16904635,5.000
2175,40461.000,22.31737825,114.16910628,5.000
2175,40462.000,22.31752871,114.16903408,5.000
2175,40463.000,22.31734874,114.16901777,5.000
2175,40464.000,22.31742148,114.16910019,5.000
2175,40465.000,22.31738566,114.16912459,5.000
2175,40466.000,22.31740119,114.16909893,5.000
2175,40467.000,22.31737072,114.16909955,5.000
2175,40468.000,22.31736331,114.16910233,5.000
2175,40469.000,22.31739633,114.16911524,5.000
2175,40470.000,22.31747711,114.16910545,5.000
2175,40471.000,22.31731955,114.16913280,5.000
2175,40472.000,22.31747657,114.16911634,5.000
2175,40473.000,22.31747683,114.16909371,5.000
2175,40474.000,22.31747661,114.16909003,5.000
2175,40475.000,22.31747656,114.16911853,5.000
2175,40476.000,22.31715137,114.16916613,5.000
2175,40477.000,22.31741185,114.16911977,5.000
2175,40478.000,22.31711522,114.16916892,5.000
2175,40479.000,22.31745215,114.16909580,5.000
2175,40480.000,22.31730513,114.16910497,5.000
2175,40481.000,22.31747143,114.16908392,5.000
2175,40482.000,22.31746588,114.16908491,5.000
2175,40483.000,22.31746845,114.16908079,5.000
2175,40484.000,22.31746861,114.16908242,5.000
2175,40485.000,22.31746560,114.16908047,5.000
2175,40486.000,22.31730432,114.16910830,5.000
2175,40487.000,22.31746995,114.16907894,5.000
2175,40488.000,22.31746937,114.16908093,5.000
2175,40489.000,22.31746907,114.16908240,5.000
2175,40490.000,22.31742320,114.16908643,5.000
2175,40491.000,22.31752108,114.16903949,5.000
2175,40492.000,22.31749047,114.16906583,5.000
2175,40493.000,22.31748857,114.16906423,5.000
2175,40494.000,22.31747763,114.16907217,5.000
2175,40495.000,22.31747782,114.16907319,5.000
2175,40496.000,22.31747794,114.16907337,5.000
2175,40497.000,22.31747774,114.16907206,5.000
2175,40498.000,22.31747573,114.16908029,5.000
2175,40499.000,22.31747686,114.16908141,5.000
2175,40500.000,22.31746136,114.16909821,5.000
2175,40501.000,22.31748941,114.16906019,5.000
2175,40502.000,22.31748691,114.16906123,5.000
2175,40503.000,22.31748455,114.16906565,5.000
2175,40504.000,22.31741476,114.16910120,5.000
2175,40505.000,22.31754730,114.16904447,5.000
2175,40506.000,22.31740043,114.16927592,5.000
2175,40507.000,22.31734610,114.16905294,5.000
2175,40508.000,22.31732464,114.16907495,5.000
2175,40509.000,22.31733181,114.16909127,5.000
2175,40510.000,22.31739124,114.16904591,5.000
2175,40511.000,22.31732890,114.16907584,5.000
2175,40512.000,22.31731471,114.16907267,5.000
2175,40513.000,22.31731470,114.16907267,5.000
2175,40514.000,22.31731470,114.16907264,5.000
2175,40515.000,22.31743770,114.16975556,5.000
2175,40516.000,22.31743823,114.16976049,5.000
2175,40517.000,22.31744290,114.16976587,5.000
2175,40518.000,22.31732379,114.16908870,5.000
2175,40519.000,22.31734719,114.16910739,5.000
2175,40520.000,22.31734794,114.16910887,5.000
2175,40521.000,22.31745856,114.16962448,5.000
2175,40522.000,22.31739267,114.16965577,5.000
2175,40523.000,22.31759782,114.16966228,5.000
2175,40524.000,22.31747619,114.16971862,5.000
2175,40525.000,22.31736778,114.16914301,5.000
2175,40526.000,22.31752960,114.16971988,5.000
2175,40527.000,22.31753359,114.16967038,5.000
2175,40528.000,22.31761363,114.16963756,5.000
2175,40529.000,22.31733199,114.16906442,5.000
2175,40530.000,22.31734385,114.16907618,5.000
2175,40531.000,22.31733510,114.16909439,5.000
2175,40532.000,22.31740902,114.16933446,5.000
2175,40533.000,22.31738217,114.16918999,5.000
2175,40534.000,22.31734399,114.16907211,5.000
2175,40535.000,22.31735484,114.16913285,5.000
2175,40536.000,22.31741085,114.16934319,5.000
2175,40537.000,22.31734236,114.16912854,5.000
2175,40538.000,22.31734096,114.16912266,5.000
2175,40539.000,22.31734190,114.16908940,5.000
2175,40540.000,22.31731314,114.16913599,5.000
2175,40541.000,22.31729590,114.16914220,5.000
2175,40542.000,22.31733426,114.16906742,5.000
2175,40543.000,22.31723454,114.16916433,5.000
2175,40544.000,22.31734622,114.16909741,5.000
2175,40545.000,22.31721926,114.16917576,5.000
2175,40546.000,22.31712125,114.16919553,5.000
2175,40547.000,22.31709507,114.16920059,5.000
2175,40548.000,22.31712849,114.16919274,5.000
2175,40549.000,22.31719664,114.16917904,5.000
2175,40550.000,22.31709543,114.16920031,5.000
2175,40551.000,22.31704951,114.16920792,5.000
2175,40552.000,22.31701468,114.16920673,5.000
2175,40553.000,22.31699037,114.16921358,5.000
2175,40554.000,22.31693789,114.16922791,5.000
2175,40555.000,22.31692357,114.16923107,5.000
2175,40556.000,22.31694782,114.16922416,5.000
2175,40557.000,22.31693368,114.16922814,5.000
2175,40558.000,22.31692357,114.16923107,5.000
2175,40559.000,22.31691536,114.16923096,5.000
2175,40560.000,22.31689239,114.16923499,5.000
2175,40561.000,22.31690943,114.16923405,5.000
2175,40562.000,22.31686978,114.16923839,5.000
2175,40563.000,22.31689228,114.16923487,5.000
2175,40564.000,22.31682844,114.16924721,5.000
2175,40565.000,22.31683199,114.16924704,5.000
2175,40566.000,22.31683199,114.16924705,5.000
2175,40567.000,22.31672802,114.16918445,5.000
2175,40568.000,22.31683819,114.16924382,5.000
2175,40569.000,22.31683497,114.16924530,5.000
2175,40570.000,22.31668471,114.16897126,5.000
2175,40571.000,22.31668471,114.16897126,5.000
2175,40572.000,22.31668471,114.16897126,5.000
2175,40573.000,22.31668471,114.16897126,5.000
2175,40574.000,22.31668471,114.16897126,5.000
2175,40575.000,22.31668471,114.16897126,5.000
2175,40576.000,22.31668734,114.16897143,5.000
2175,40577.000,22.31668471,114.16897126,5.000
2175,40578.000,22.31681529,114.16924886,5.000
2175,40579.000,22.31668967,114.16897043,5.000
2175,40580.000,22.31681098,114.16924864,5.000
2175,40581.000,22.31682843,114.16924709,5.000
2175,40582.000,22.31684179,114.16924375,5.000
2175,40583.000,22.31684180,114.16924382,5.000
2175,40584.000,22.31685871,114.16924170,5.000
2175,40585.000,22.31685493,114.16924203,5.000
2175,40586.000,22.31685179,114.16924072,5.000
2175,40587.000,22.31686974,114.16923848,5.000
2175,40588.000,22.31690246,114.16923717,5.000
2175,40589.000,22.31688391,114.16923918,5.000
2175,40590.000,22.31686974,114.16923849,5.000
2175,40591.000,22.31693368,114.16923995,5.000
2175,40592.000,22.31704411,114.16921205,5.000
2175,40593.000,22.31706424,114.16920955,5.000
2175,40594.000,22.31715046,114.16919142,5.000
2175,40595.000,22.31718735,114.16918101,5.000
2175,40596.000,22.31722854,114.16917192,5.000
2175,40597.000,22.31729579,114.16914844,5.000
2175,40598.000,22.31734697,114.16940411,5.000
2175,40599.000,22.31741146,114.16931956,5.000
2175,40600.000,22.31729579,114.16914817,5.000
2175,40601.000,22.31738610,114.16919850,5.000
2175,40602.000,22.31741291,114.16929762,5.000
2175,40603.000,22.31730893,114.16914752,5.000
2175,40604.000,22.31737953,114.16919320,5.000
2175,40605.000,22.31734043,114.16916050,5.000
2175,40606.000,22.31737939,114.16919598,5.000
2175,40607.000,22.31738570,114.16923195,5.000
2175,40608.000,22.31739031,114.16924805,5.000
2175,40609.000,22.31730534,114.16914817,5.000
2175,40610.000,22.31730524,114.16914823,5.000
2175,40611.000,22.31696994,114.16922036,5.000
2175,40612.000,22.31691522,114.16923092,5.000
2175,40613.000,22.31683820,114.16924390,5.000
2175,40614.000,22.31678999,114.16925482,5.000
2175,40615.000,22.31678963,114.16925424,5.000
2175,40616.000,22.31675007,114.16926569,5.000
2175,40617.000,22.31673852,114.16926966,5.000
2175,40618.000,22.31674252,114.16926927,5.000
2175,40619.000,22.31674264,114.16926957,5.000
2175,40620.000,22.31673853,114.16926975,5.000
2175,40621.000,22.31668299,114.16897385,5.000
2175,40622.000,22.31670763,114.16926752,5.000
2175,40623.000,22.31668746,114.16920478,5.000
2175,40624.000,22.31667551,114.16928440,5.000
2175,40625.000,22.31661306,114.16929431,5.000
2175,40626.000,22.31667134,114.16928642,5.000
2175,40627.000,22.31657009,114.16931011,5.000
2175,40628.000,22.31666716,114.16929024,5.000
2175,40629.000,22.31641222,114.16936515,5.000
2175,40630.000,22.31642375,114.16938153,5.000
2175,40631.000,22.31667574,114.16928564,5.000
2175,40632.000,22.31640726,114.16935200,5.000
2175,40633.000,22.31642388,114.16938124,5.000
2175,40634.000,22.31642388,114.16938124,5.000
2175,40635.000,22.31641216,114.16936709,5.000
2175,40636.000,22.31642976,114.16940035,5.000
2175,40637.000,22.31642747,114.16939524,5.000
2175,40638.000,22.31642446,114.16938846,5.000
2175,40639.000,22.31643049,114.16939979,5.000
2175,40640.000,22.31643030,114.16939982,5.000
2175,40641.000,22.31609611,114.16909264,5.000
2175,40642.000,22.31609611,114.16909262,5.000
2175,40643.000,22.31609611,114.16909261,5.000
2175,40644.000,22.31642886,114.16939017,5.000
2175,40645.000,22.31609789,114.16908969,5.000
2175,40646.000,22.31609649,114.16909279,5.000
2175,40647.000,22.31609692,114.16909298,5.000
2175,40648.000,22.31613043,114.16929435,5.000
2175,40649.000,22.31608209,114.16900496,5.000
2175,40650.000,22.31637828,114.16927697,5.000
2175,40651.000,22.31636670,114.16929059,5.000
2175,40652.000,22.31608580,114.16904080,5.000
2175,40653.000,22.31605253,114.16948934,5.000
2175,40654.000,22.31595688,114.16948397,5.000
2175,40655.000,22.31597609,114.16950564,5.000
2175,40656.000,22.31596967,114.16947533,5.000
2175,40657.000,22.31599595,114.16932694,5.000
2175,40658.000,22.31605318,114.16931757,5.000
2175,40659.000,22.31594616,114.16945486,5.000
2175,40660.000,22.31604866,114.16931294,5.000
2175,40661.000,22.31592529,114.16943930,5.000
2175,40662.000,22.31592357,114.16941279,5.000
2175,40663.000,22.31591189,114.16945104,5.000
2175,40664.000,22.31591395,114.16946783,5.000
2175,40665.000,22.31620913,114.16937161,5.000
2175,40666.000,22.31602454,114.16931337,5.000
2175,40667.000,22.31591465,114.16945149,5.000
2175,40668.000,22.31590881,114.16944850,5.000
2175,40669.000,22.31590541,114.16944146,5.000
2175,40670.000,22.31598045,114.16970991,5.000
2175,40671.000,22.31592354,114.16945176,5.000
2175,40672.000,22.31599068,114.16971231,5.000
2175,40673.000,22.31599779,114.16973007,5.000
2175,40674.000,22.31599422,114.16971776,5.000
2175,40675.000,22.31599535,114.16972284,5.000
2175,40676.000,22.31599536,114.16972287,5.000
2175,40677.000,22.31583319,114.16960776,5.000
2175,40678.000,22.31580136,114.16961787,5.000
2175,40679.000,22.31581206,114.16961145,5.000
2175,40680.000,22.31600428,114.16978286,5.000
2175,40681.000,22.31579548,114.16961148,5.000
2175,40682.000,22.31599392,114.16971563,5.000
2175,40683.000,22.31599392,114.16971561,5.000
2175,40684.000,22.31599391,114.16971746,5.000
2175,40685.000,22.31600307,114.16975700,5.000
2175,40686.000,22.31579570,114.16961476,5.000
2175,40687.000,22.31599309,114.16971877,5.000
2175,40688.000,22.31600429,114.16978285,5.000
2175,40689.000,22.31579552,114.16961396,5.000
2175,40690.000,22.31585081,114.16960020,5.000
2175,40691.000,22.31599518,114.16972606,5.000
2175,40692.000,22.31600306,114.16975702,5.000
2175,40693.000,22.31599530,114.16973024,5.000
2175,40694.000,22.31599502,114.16973123,5.000
2175,40695.000,22.31599240,114.16972040,5.000
2175,40696.000,22.31600306,114.16975707,5.000
2175,40697.000,22.31579509,114.16961198,5.000
2175,40698.000,22.31599518,114.16972606,5.000
2175,40699.000,22.31599950,114.16974427,5.000
2175,40700.000,22.31600306,114.16975708,5.000
2175,40701.000,22.31599263,114.16971749,5.000
2175,40702.000,22.31584663,114.16954265,5.000
2175,40703.000,22.31584662,114.16954265,5.000
2175,40704.000,22.31591351,114.16945115,5.000
2175,40705.000,22.31591668,114.16945412,5.000
2175,40706.000,22.31591268,114.16945420,5.000
2175,40707.000,22.31586832,114.16945842,5.000
2175,40708.000,22.31573807,114.16946236,5.000
2175,40709.000,22.31581424,114.16943614,5.000
2175,40710.000,22.31576870,114.16944129,5.000
2175,40711.000,22.31577056,114.16953854,5.000
2175,40712.000,22.31575202,114.16951900,5.000
2175,40713.000,22.31573479,114.16960448,5.000
2175,40714.000,22.31573177,114.16955913,5.000
2175,40715.000,22.31576418,114.16955303,5.000
2175,40716.000,22.31572067,114.16954563,5.000
2175,40717.000,22.31572015,114.16954534,5.000
2175,40718.000,22.31570496,114.16954582,5.000
2175,40719.000,22.31560211,114.16950930,5.000
2175,40720.000,22.31560214,114.16950969,5.000
2175,40721.000,22.31556475,114.16952070,5.000
2175,40722.000,22.31552577,114.16952495,5.000
2175,40723.000,22.31552570,114.16952587,5.000
2175,40724.000,22.31550113,114.16952663,5.000
2175,40725.000,22.31545911,114.16953824,5.000
2175,40726.000,22.31545458,114.16953660,5.000
2175,40727.000,22.31548829,114.16953120,5.000
2175,40728.000,22.31530695,114.16975773,5.000
2175,40729.000,22.31525763,114.16980803,5.000
2175,40730.000,22.31529507,114.16975882,5.000
2175,40731.000,22.31547164,114.16979890,5.000
2175,40732.000,22.31530654,114.16974823,5.000
2175,40733.000,22.31525949,114.16978593,5.000
2175,40734.000,22.31526329,114.16978264,5.000
2175,40735.000,22.31526618,114.16975132,5.000
2175,40736.000,22.31526015,114.16978320,5.000
2175,40737.000,22.31525860,114.16979620,5.000
2175,40738.000,22.31526514,114.16975253,5.000
2175,40739.000,22.31526457,114.16978399,5.000
2175,40740.000,22.31526667,114.16979864,5.000
2175,40741.000,22.31525804,114.16977146,5.000
2175,40742.000,22.31526178,114.16980942,5.000
2175,40743.000,22.31526688,114.16979762,5.000
2175,40744.000,22.31530562,114.16969342,5.000
2175,40745.000,22.31530346,114.16968019,5.000
2175,40746.000,22.31530529,114.16967917,5.000
2175,40747.000,22.31530530,114.16967917,5.000
2175,40748.000,22.31530502,114.16967923,5.000
2175,40749.000,22.31531193,114.16971853,5.000
2175,40750.000,22.31531198,114.16972734,5.000
2175,40751.000,22.31531197,114.16972735,5.000
2175,40752.000,22.31530917,114.16970195,5.000
2175,40753.000,22.31530340,114.16968021,5.000
2175,40754.000,22.31527620,114.16976215,5.000
2175,40755.000,22.31526014,114.16981163,5.000
2175,40756.000,22.31525851,114.16980992,5.000
2175,40757.000,22.31527055,114.16979691,5.000
2175,40758.000,22.31526176,114.16980275,5.000
2175,40759.000,22.31525835,114.16980746,5.000
2175,40760.000,22.31526643,114.16973890,5.000
2175,40761.000,22.31525843,114.16975865,5.000
